,day,timestamp,buyer,seller,symbol,currency,price,quantity
3570,-2,657500,,,STARFRUIT,SEASHELLS,5008.0,1
3575,-2,658400,,,STARFRUIT,SEASHELLS,5008.0,1
3576,-2,658800,,,STARFRUIT,SEASHELLS,5008.0,1
3577,-2,658900,,,STARFRUIT,SEASHELLS,5013.0,1
3580,-2,659500,,,STARFRUIT,SEASHELLS,5016.0,1
3582,-2,659800,,,STARFRUIT,SEASHELLS,5017.0,7
3583,-2,660200,,,STARFRUIT,SEASHELLS,5011.0,1
3586,-2,660500,,,STARFRUIT,SEASHELLS,5012.0,1
3587,-2,660600,,,STARFRUIT,SEASHELLS,5019.0,5
3588,-2,660700,,,STARFRUIT,SEASHELLS,5016.0,4
3589,-2,661000,,,STARFRUIT,SEASHELLS,5013.0,1
3590,-2,661100,,,STARFRUIT,SEASHELLS,5013.0,1
3592,-2,661100,,,STARFRUIT,SEASHELLS,5017.0,2
3593,-2,661100,,,STARFRUIT,SEASHELLS,5017.0,4
3596,-2,662200,,,STARFRUIT,SEASHELLS,5015.0,1
3597,-2,662300,,,STARFRUIT,SEASHELLS,5016.0,1
3598,-2,662500,,,STARFRUIT,SEASHELLS,5016.0,9
3599,-2,662500,,,STARFRUIT,SEASHELLS,5016.0,1
3600,-2,662600,,,STARFRUIT,SEASHELLS,5023.0,2
3604,-2,662900,,,STARFRUIT,SEASHELLS,5018.0,1
3605,-2,663000,,,STARFRUIT,SEASHELLS,5024.0,2
3609,-2,664700,,,STARFRUIT,SEASHELLS,5024.0,2
3611,-2,664800,,,STARFRUIT,SEASHELLS,5022.0,1
3613,-2,664900,,,STARFRUIT,SEASHELLS,5017.0,2
3614,-2,665000,,,STARFRUIT,SEASHELLS,5018.0,1
3616,-2,665200,,,STARFRUIT,SEASHELLS,5018.0,1
3617,-2,665200,,,STARFRUIT,SEASHELLS,5018.0,8
3619,-2,665400,,,STARFRUIT,SEASHELLS,5017.0,2
3621,-2,665500,,,STARFRUIT,SEASHELLS,5017.0,1
3624,-2,665700,,,STARFRUIT,SEASHELLS,5024.0,2
3627,-2,666600,,,STARFRUIT,SEASHELLS,5023.0,1
3628,-2,666700,,,STARFRUIT,SEASHELLS,5018.0,1
3629,-2,666800,,,STARFRUIT,SEASHELLS,5024.0,1
3632,-2,667400,,,STARFRUIT,SEASHELLS,5022.0,5
3633,-2,667700,,,STARFRUIT,SEASHELLS,5021.0,5
3634,-2,667800,,,STARFRUIT,SEASHELLS,5022.0,5
3638,-2,668300,,,STARFRUIT,SEASHELLS,5019.0,14
3639,-2,668300,,,STARFRUIT,SEASHELLS,5024.0,1
3640,-2,668300,,,STARFRUIT,SEASHELLS,5024.0,1
3643,-2,668400,,,STARFRUIT,SEASHELLS,5024.0,9
3644,-2,668400,,,STARFRUIT,SEASHELLS,5019.0,1
3646,-2,668800,,,STARFRUIT,SEASHELLS,5019.0,1
3647,-2,669100,,,STARFRUIT,SEASHELLS,5024.0,2
3648,-2,669400,,,STARFRUIT,SEASHELLS,5018.0,5
3649,-2,669600,,,STARFRUIT,SEASHELLS,5018.0,1
3651,-2,669600,,,STARFRUIT,SEASHELLS,5022.0,1
3652,-2,669700,,,STARFRUIT,SEASHELLS,5018.0,1
3654,-2,669900,,,STARFRUIT,SEASHELLS,5023.0,1
3655,-2,670700,,,STARFRUIT,SEASHELLS,5025.0,7
3656,-2,670800,,,STARFRUIT,SEASHELLS,5025.0,1
3657,-2,670800,,,STARFRUIT,SEASHELLS,5018.0,1
3659,-2,671200,,,STARFRUIT,SEASHELLS,5021.0,1
3660,-2,671200,,,STARFRUIT,SEASHELLS,5022.0,2
3662,-2,671600,,,STARFRUIT,SEASHELLS,5018.0,1
3663,-2,671800,,,STARFRUIT,SEASHELLS,5024.0,8
3666,-2,672600,,,STARFRUIT,SEASHELLS,5023.0,1
3667,-2,673000,,,STARFRUIT,SEASHELLS,5017.0,6
3668,-2,673200,,,STARFRUIT,SEASHELLS,5021.0,2
3669,-2,673700,,,STARFRUIT,SEASHELLS,5017.0,2
3671,-2,673900,,,STARFRUIT,SEASHELLS,5019.0,1
3673,-2,674600,,,STARFRUIT,SEASHELLS,5027.0,2
3674,-2,674700,,,STARFRUIT,SEASHELLS,5020.0,1
3677,-2,674800,,,STARFRUIT,SEASHELLS,5020.0,2
3678,-2,674800,,,STARFRUIT,SEASHELLS,5020.0,8
3679,-2,675600,,,STARFRUIT,SEASHELLS,5022.0,1
3680,-2,675800,,,STARFRUIT,SEASHELLS,5023.0,5
3682,-2,675900,,,STARFRUIT,SEASHELLS,5029.0,2
3691,-2,677500,,,STARFRUIT,SEASHELLS,5026.0,4
3692,-2,677500,,,STARFRUIT,SEASHELLS,5025.0,1
3693,-2,677600,,,STARFRUIT,SEASHELLS,5031.0,4
3694,-2,677700,,,STARFRUIT,SEASHELLS,5025.0,2
3695,-2,677800,,,STARFRUIT,SEASHELLS,5025.0,2
3697,-2,678000,,,STARFRUIT,SEASHELLS,5030.0,1
3699,-2,678100,,,STARFRUIT,SEASHELLS,5029.0,1
3702,-2,678400,,,STARFRUIT,SEASHELLS,5024.0,4
3703,-2,678600,,,STARFRUIT,SEASHELLS,5024.0,1
3705,-2,679000,,,STARFRUIT,SEASHELLS,5030.0,1
3707,-2,679100,,,STARFRUIT,SEASHELLS,5031.0,1
3712,-2,679300,,,STARFRUIT,SEASHELLS,5026.0,2
3714,-2,679900,,,STARFRUIT,SEASHELLS,5033.0,15
3715,-2,680000,,,STARFRUIT,SEASHELLS,5029.0,5
3718,-2,680500,,,STARFRUIT,SEASHELLS,5032.0,1
3719,-2,680600,,,STARFRUIT,SEASHELLS,5024.0,14
3720,-2,680600,,,STARFRUIT,SEASHELLS,5026.0,3
3721,-2,680900,,,STARFRUIT,SEASHELLS,5030.0,1
3724,-2,681600,,,STARFRUIT,SEASHELLS,5023.0,2
3726,-2,682000,,,STARFRUIT,SEASHELLS,5026.0,1
3727,-2,682000,,,STARFRUIT,SEASHELLS,5022.0,8
3728,-2,682300,,,STARFRUIT,SEASHELLS,5026.0,8
3729,-2,682700,,,STARFRUIT,SEASHELLS,5022.0,1
3734,-2,683200,,,STARFRUIT,SEASHELLS,5025.0,1
3735,-2,683300,,,STARFRUIT,SEASHELLS,5023.0,5
3738,-2,683600,,,STARFRUIT,SEASHELLS,5021.0,1
3739,-2,683600,,,STARFRUIT,SEASHELLS,5021.0,8
3740,-2,683600,,,STARFRUIT,SEASHELLS,5021.0,1
3741,-2,684100,,,STARFRUIT,SEASHELLS,5027.0,1
3742,-2,684900,,,STARFRUIT,SEASHELLS,5024.0,7
3743,-2,685500,,,STARFRUIT,SEASHELLS,5026.0,2
3745,-2,685900,,,STARFRUIT,SEASHELLS,5030.0,10
3746,-2,685900,,,STARFRUIT,SEASHELLS,5023.0,1
3747,-2,686300,,,STARFRUIT,SEASHELLS,5029.0,7
3751,-2,687100,,,STARFRUIT,SEASHELLS,5030.0,1
3752,-2,687200,,,STARFRUIT,SEASHELLS,5025.0,1
3754,-2,687400,,,STARFRUIT,SEASHELLS,5026.0,1
3757,-2,687400,,,STARFRUIT,SEASHELLS,5026.0,1
3758,-2,687500,,,STARFRUIT,SEASHELLS,5031.0,1
3759,-2,687500,,,STARFRUIT,SEASHELLS,5032.0,11
3760,-2,687700,,,STARFRUIT,SEASHELLS,5031.0,13
3761,-2,687700,,,STARFRUIT,SEASHELLS,5031.0,2
3762,-2,687900,,,STARFRUIT,SEASHELLS,5026.0,1
3763,-2,687900,,,STARFRUIT,SEASHELLS,5026.0,1
3764,-2,688000,,,STARFRUIT,SEASHELLS,5026.0,1
3766,-2,688300,,,STARFRUIT,SEASHELLS,5025.0,2
3768,-2,688300,,,STARFRUIT,SEASHELLS,5025.0,1
3769,-2,688800,,,STARFRUIT,SEASHELLS,5027.0,3
3770,-2,688900,,,STARFRUIT,SEASHELLS,5026.0,1
3771,-2,689200,,,STARFRUIT,SEASHELLS,5032.0,1
3772,-2,689200,,,STARFRUIT,SEASHELLS,5032.0,8
3774,-2,689200,,,STARFRUIT,SEASHELLS,5026.0,1
3775,-2,689600,,,STARFRUIT,SEASHELLS,5028.0,6
3776,-2,690000,,,STARFRUIT,SEASHELLS,5031.0,1
3777,-2,690200,,,STARFRUIT,SEASHELLS,5026.0,1
3781,-2,690700,,,STARFRUIT,SEASHELLS,5026.0,7
3782,-2,690700,,,STARFRUIT,SEASHELLS,5026.0,1
3785,-2,691000,,,STARFRUIT,SEASHELLS,5031.0,6
3787,-2,691500,,,STARFRUIT,SEASHELLS,5032.0,15
3788,-2,691900,,,STARFRUIT,SEASHELLS,5031.0,2
3794,-2,693200,,,STARFRUIT,SEASHELLS,5023.0,1
3795,-2,693300,,,STARFRUIT,SEASHELLS,5028.0,1
3796,-2,693400,,,STARFRUIT,SEASHELLS,5024.0,1
3797,-2,693400,,,STARFRUIT,SEASHELLS,5024.0,2
3798,-2,693500,,,STARFRUIT,SEASHELLS,5028.0,1
3799,-2,693900,,,STARFRUIT,SEASHELLS,5022.0,1
3800,-2,694200,,,STARFRUIT,SEASHELLS,5026.0,4
3801,-2,694200,,,STARFRUIT,SEASHELLS,5026.0,8
3802,-2,694200,,,STARFRUIT,SEASHELLS,5022.0,1
3803,-2,694300,,,STARFRUIT,SEASHELLS,5027.0,1
3805,-2,694500,,,STARFRUIT,SEASHELLS,5027.0,1
3806,-2,694700,,,STARFRUIT,SEASHELLS,5026.0,5
3808,-2,694800,,,STARFRUIT,SEASHELLS,5028.0,1
3809,-2,695800,,,STARFRUIT,SEASHELLS,5020.0,1
3811,-2,696000,,,STARFRUIT,SEASHELLS,5020.0,2
3813,-2,696800,,,STARFRUIT,SEASHELLS,5027.0,2
3815,-2,696900,,,STARFRUIT,SEASHELLS,5020.0,14
3816,-2,697000,,,STARFRUIT,SEASHELLS,5025.0,1
3817,-2,697200,,,STARFRUIT,SEASHELLS,5023.0,3
3819,-2,697400,,,STARFRUIT,SEASHELLS,5020.0,1
3821,-2,697600,,,STARFRUIT,SEASHELLS,5026.0,1
3823,-2,699100,,,STARFRUIT,SEASHELLS,5020.0,1
3824,-2,699300,,,STARFRUIT,SEASHELLS,5025.0,1
3829,-2,699900,,,STARFRUIT,SEASHELLS,5020.0,1
3834,-2,700600,,,STARFRUIT,SEASHELLS,5020.0,1
3836,-2,700700,,,STARFRUIT,SEASHELLS,5026.0,1
3837,-2,700900,,,STARFRUIT,SEASHELLS,5025.0,2
3840,-2,701300,,,STARFRUIT,SEASHELLS,5026.0,1
3841,-2,701300,,,STARFRUIT,SEASHELLS,5028.0,1
3844,-2,701400,,,STARFRUIT,SEASHELLS,5027.0,1
3845,-2,701700,,,STARFRUIT,SEASHELLS,5021.0,1
3846,-2,702200,,,STARFRUIT,SEASHELLS,5021.0,4
3847,-2,702200,,,STARFRUIT,SEASHELLS,5021.0,11
3848,-2,702300,,,STARFRUIT,SEASHELLS,5020.0,15
3849,-2,702500,,,STARFRUIT,SEASHELLS,5025.0,2
3850,-2,702600,,,STARFRUIT,SEASHELLS,5025.0,11
3851,-2,702600,,,STARFRUIT,SEASHELLS,5025.0,4
3852,-2,702900,,,STARFRUIT,SEASHELLS,5020.0,1
3853,-2,703000,,,STARFRUIT,SEASHELLS,5020.0,1
3854,-2,703000,,,STARFRUIT,SEASHELLS,5020.0,1
3857,-2,703600,,,STARFRUIT,SEASHELLS,5019.0,2
3858,-2,703700,,,STARFRUIT,SEASHELLS,5025.0,2
3859,-2,703700,,,STARFRUIT,SEASHELLS,5019.0,1
3863,-2,704500,,,STARFRUIT,SEASHELLS,5025.0,3
3864,-2,704500,,,STARFRUIT,SEASHELLS,5025.0,6
3867,-2,705100,,,STARFRUIT,SEASHELLS,5024.0,2
3869,-2,705500,,,STARFRUIT,SEASHELLS,5019.0,1
3874,-2,705800,,,STARFRUIT,SEASHELLS,5026.0,1
3875,-2,705900,,,STARFRUIT,SEASHELLS,5022.0,2
3876,-2,706100,,,STARFRUIT,SEASHELLS,5021.0,1
3877,-2,706400,,,STARFRUIT,SEASHELLS,5021.0,11
3878,-2,706700,,,STARFRUIT,SEASHELLS,5026.0,9
3879,-2,706800,,,STARFRUIT,SEASHELLS,5022.0,3
3880,-2,706800,,,STARFRUIT,SEASHELLS,5021.0,1
3881,-2,706900,,,STARFRUIT,SEASHELLS,5021.0,1
3882,-2,707000,,,STARFRUIT,SEASHELLS,5027.0,1
3884,-2,707400,,,STARFRUIT,SEASHELLS,5026.0,4
3886,-2,707600,,,STARFRUIT,SEASHELLS,5022.0,1
3889,-2,707800,,,STARFRUIT,SEASHELLS,5028.0,7
3892,-2,707900,,,STARFRUIT,SEASHELLS,5027.0,1
3893,-2,707900,,,STARFRUIT,SEASHELLS,5025.0,3
3894,-2,708200,,,STARFRUIT,SEASHELLS,5021.0,2
3896,-2,708500,,,STARFRUIT,SEASHELLS,5022.0,1
3897,-2,708600,,,STARFRUIT,SEASHELLS,5026.0,3
3899,-2,708900,,,STARFRUIT,SEASHELLS,5022.0,1
3901,-2,709400,,,STARFRUIT,SEASHELLS,5030.0,1
3903,-2,709500,,,STARFRUIT,SEASHELLS,5029.0,1
3906,-2,709700,,,STARFRUIT,SEASHELLS,5024.0,7
3907,-2,709700,,,STARFRUIT,SEASHELLS,5024.0,3
3908,-2,709800,,,STARFRUIT,SEASHELLS,5024.0,5
3911,-2,710500,,,STARFRUIT,SEASHELLS,5023.0,2
3913,-2,711000,,,STARFRUIT,SEASHELLS,5024.0,1
3914,-2,711100,,,STARFRUIT,SEASHELLS,5025.0,5
3915,-2,711100,,,STARFRUIT,SEASHELLS,5024.0,2
3916,-2,711100,,,STARFRUIT,SEASHELLS,5024.0,1
3919,-2,711300,,,STARFRUIT,SEASHELLS,5024.0,2
3920,-2,711400,,,STARFRUIT,SEASHELLS,5024.0,1
3922,-2,711500,,,STARFRUIT,SEASHELLS,5031.0,1
3925,-2,711600,,,STARFRUIT,SEASHELLS,5024.0,2
3927,-2,712400,,,STARFRUIT,SEASHELLS,5025.0,1
3929,-2,712500,,,STARFRUIT,SEASHELLS,5025.0,1
3932,-2,713200,,,STARFRUIT,SEASHELLS,5025.0,1
3934,-2,713200,,,STARFRUIT,SEASHELLS,5025.0,1
3936,-2,713500,,,STARFRUIT,SEASHELLS,5030.0,1
3937,-2,713700,,,STARFRUIT,SEASHELLS,5032.0,9
3938,-2,713800,,,STARFRUIT,SEASHELLS,5032.0,5
3941,-2,714800,,,STARFRUIT,SEASHELLS,5028.0,1
3942,-2,714800,,,STARFRUIT,SEASHELLS,5028.0,4
3943,-2,715500,,,STARFRUIT,SEASHELLS,5025.0,2
3945,-2,715600,,,STARFRUIT,SEASHELLS,5030.0,1
3949,-2,717000,,,STARFRUIT,SEASHELLS,5028.0,1
3950,-2,717200,,,STARFRUIT,SEASHELLS,5033.0,1
3952,-2,717300,,,STARFRUIT,SEASHELLS,5028.0,2
3953,-2,717900,,,STARFRUIT,SEASHELLS,5029.0,1
3955,-2,718600,,,STARFRUIT,SEASHELLS,5029.0,1
3957,-2,718700,,,STARFRUIT,SEASHELLS,5035.0,2
3958,-2,718800,,,STARFRUIT,SEASHELLS,5028.0,1
3960,-2,719200,,,STARFRUIT,SEASHELLS,5031.0,2
3961,-2,719200,,,STARFRUIT,SEASHELLS,5031.0,1
3963,-2,719200,,,STARFRUIT,SEASHELLS,5030.0,10
3964,-2,719300,,,STARFRUIT,SEASHELLS,5034.0,1
3968,-2,720600,,,STARFRUIT,SEASHELLS,5037.0,3
3969,-2,720700,,,STARFRUIT,SEASHELLS,5033.0,1
3971,-2,721100,,,STARFRUIT,SEASHELLS,5033.0,2
3973,-2,721200,,,STARFRUIT,SEASHELLS,5033.0,3
3974,-2,721600,,,STARFRUIT,SEASHELLS,5037.0,1
3976,-2,721800,,,STARFRUIT,SEASHELLS,5038.0,13
3977,-2,721900,,,STARFRUIT,SEASHELLS,5032.0,1
3978,-2,722000,,,STARFRUIT,SEASHELLS,5036.0,2
3981,-2,722900,,,STARFRUIT,SEASHELLS,5033.0,1
3982,-2,722900,,,STARFRUIT,SEASHELLS,5033.0,2
3985,-2,723000,,,STARFRUIT,SEASHELLS,5033.0,2
3988,-2,723300,,,STARFRUIT,SEASHELLS,5033.0,2
3989,-2,723400,,,STARFRUIT,SEASHELLS,5039.0,1
3992,-2,723500,,,STARFRUIT,SEASHELLS,5033.0,1
3993,-2,723600,,,STARFRUIT,SEASHELLS,5033.0,1
3994,-2,723700,,,STARFRUIT,SEASHELLS,5032.0,1
3995,-2,723800,,,STARFRUIT,SEASHELLS,5032.0,1
3996,-2,723800,,,STARFRUIT,SEASHELLS,5032.0,7
3998,-2,724000,,,STARFRUIT,SEASHELLS,5033.0,1
4000,-2,724000,,,STARFRUIT,SEASHELLS,5033.0,7
4001,-2,724100,,,STARFRUIT,SEASHELLS,5034.0,1
4003,-2,724300,,,STARFRUIT,SEASHELLS,5040.0,14
4004,-2,724600,,,STARFRUIT,SEASHELLS,5032.0,1
4006,-2,724900,,,STARFRUIT,SEASHELLS,5031.0,1
4008,-2,725800,,,STARFRUIT,SEASHELLS,5032.0,1
4009,-2,725800,,,STARFRUIT,SEASHELLS,5032.0,1
4010,-2,725900,,,STARFRUIT,SEASHELLS,5031.0,1
4012,-2,727100,,,STARFRUIT,SEASHELLS,5033.0,2
4015,-2,727900,,,STARFRUIT,SEASHELLS,5033.0,3
4016,-2,728400,,,STARFRUIT,SEASHELLS,5029.0,1
4017,-2,728600,,,STARFRUIT,SEASHELLS,5029.0,1
4020,-2,729500,,,STARFRUIT,SEASHELLS,5030.0,1
4021,-2,729800,,,STARFRUIT,SEASHELLS,5028.0,1
4023,-2,730000,,,STARFRUIT,SEASHELLS,5033.0,1
4024,-2,730000,,,STARFRUIT,SEASHELLS,5032.0,3
4031,-2,730700,,,STARFRUIT,SEASHELLS,5035.0,2
4032,-2,730800,,,STARFRUIT,SEASHELLS,5029.0,1
4035,-2,731200,,,STARFRUIT,SEASHELLS,5035.0,2
4036,-2,731400,,,STARFRUIT,SEASHELLS,5033.0,1
4037,-2,732600,,,STARFRUIT,SEASHELLS,5030.0,2
4039,-2,732700,,,STARFRUIT,SEASHELLS,5030.0,1
4040,-2,732800,,,STARFRUIT,SEASHELLS,5030.0,1
4044,-2,733200,,,STARFRUIT,SEASHELLS,5036.0,1
4045,-2,733300,,,STARFRUIT,SEASHELLS,5030.0,1
4046,-2,733500,,,STARFRUIT,SEASHELLS,5036.0,1
4048,-2,733900,,,STARFRUIT,SEASHELLS,5031.0,1
4054,-2,734800,,,STARFRUIT,SEASHELLS,5030.0,2
4064,-2,736500,,,STARFRUIT,SEASHELLS,5031.0,5
4065,-2,736500,,,STARFRUIT,SEASHELLS,5032.0,2
4066,-2,737700,,,STARFRUIT,SEASHELLS,5026.0,6
4067,-2,737900,,,STARFRUIT,SEASHELLS,5032.0,1
4068,-2,738000,,,STARFRUIT,SEASHELLS,5026.0,1
4069,-2,738100,,,STARFRUIT,SEASHELLS,5026.0,1
4070,-2,738300,,,STARFRUIT,SEASHELLS,5030.0,3
4071,-2,738300,,,STARFRUIT,SEASHELLS,5030.0,1
4072,-2,738700,,,STARFRUIT,SEASHELLS,5028.0,2
4075,-2,738800,,,STARFRUIT,SEASHELLS,5026.0,2
4077,-2,738900,,,STARFRUIT,SEASHELLS,5032.0,1
4078,-2,738900,,,STARFRUIT,SEASHELLS,5032.0,8
4079,-2,738900,,,STARFRUIT,SEASHELLS,5032.0,1
4081,-2,739300,,,STARFRUIT,SEASHELLS,5027.0,1
4083,-2,739900,,,STARFRUIT,SEASHELLS,5028.0,1
4085,-2,740800,,,STARFRUIT,SEASHELLS,5033.0,3
4087,-2,741300,,,STARFRUIT,SEASHELLS,5035.0,1
4089,-2,741500,,,STARFRUIT,SEASHELLS,5034.0,1
4091,-2,742100,,,STARFRUIT,SEASHELLS,5029.0,1
4092,-2,742300,,,STARFRUIT,SEASHELLS,5028.0,15
4093,-2,742400,,,STARFRUIT,SEASHELLS,5034.0,2
4095,-2,742700,,,STARFRUIT,SEASHELLS,5030.0,6
4096,-2,742700,,,STARFRUIT,SEASHELLS,5030.0,2
4097,-2,743100,,,STARFRUIT,SEASHELLS,5034.0,1
4098,-2,743100,,,STARFRUIT,SEASHELLS,5035.0,2
4103,-2,743600,,,STARFRUIT,SEASHELLS,5029.0,1
4104,-2,743600,,,STARFRUIT,SEASHELLS,5030.0,3
4105,-2,743800,,,STARFRUIT,SEASHELLS,5032.0,5
4106,-2,743900,,,STARFRUIT,SEASHELLS,5027.0,1
4107,-2,744100,,,STARFRUIT,SEASHELLS,5027.0,1
4108,-2,744500,,,STARFRUIT,SEASHELLS,5034.0,1
4109,-2,744500,,,STARFRUIT,SEASHELLS,5034.0,9
4111,-2,744700,,,STARFRUIT,SEASHELLS,5033.0,1
4114,-2,745400,,,STARFRUIT,SEASHELLS,5028.0,2
4115,-2,745400,,,STARFRUIT,SEASHELLS,5028.0,6
4116,-2,745700,,,STARFRUIT,SEASHELLS,5032.0,1
4121,-2,746100,,,STARFRUIT,SEASHELLS,5027.0,5
4122,-2,746100,,,STARFRUIT,SEASHELLS,5027.0,2
4125,-2,746900,,,STARFRUIT,SEASHELLS,5027.0,1
4126,-2,747100,,,STARFRUIT,SEASHELLS,5033.0,14
4127,-2,747300,,,STARFRUIT,SEASHELLS,5026.0,1
4129,-2,747600,,,STARFRUIT,SEASHELLS,5026.0,1
4132,-2,747800,,,STARFRUIT,SEASHELLS,5026.0,7
4133,-2,747900,,,STARFRUIT,SEASHELLS,5026.0,4
4134,-2,748000,,,STARFRUIT,SEASHELLS,5027.0,1
4135,-2,748100,,,STARFRUIT,SEASHELLS,5032.0,1
4136,-2,748100,,,STARFRUIT,SEASHELLS,5034.0,2
4139,-2,748500,,,STARFRUIT,SEASHELLS,5027.0,2
4140,-2,748600,,,STARFRUIT,SEASHELLS,5032.0,1
4141,-2,748800,,,STARFRUIT,SEASHELLS,5028.0,1
4143,-2,749300,,,STARFRUIT,SEASHELLS,5032.0,2
4144,-2,749900,,,STARFRUIT,SEASHELLS,5029.0,10
4148,-2,750500,,,STARFRUIT,SEASHELLS,5030.0,1
4150,-2,751100,,,STARFRUIT,SEASHELLS,5035.0,1
4152,-2,751300,,,STARFRUIT,SEASHELLS,5030.0,1
4154,-2,751800,,,STARFRUIT,SEASHELLS,5037.0,1
4157,-2,752200,,,STARFRUIT,SEASHELLS,5039.0,1
4159,-2,752600,,,STARFRUIT,SEASHELLS,5037.0,1
4160,-2,752600,,,STARFRUIT,SEASHELLS,5037.0,2
4161,-2,752600,,,STARFRUIT,SEASHELLS,5037.0,7
4162,-2,752700,,,STARFRUIT,SEASHELLS,5033.0,1
4163,-2,753200,,,STARFRUIT,SEASHELLS,5032.0,1
4164,-2,753500,,,STARFRUIT,SEASHELLS,5033.0,1
4167,-2,753700,,,STARFRUIT,SEASHELLS,5032.0,1
4174,-2,754900,,,STARFRUIT,SEASHELLS,5031.0,10
4176,-2,755600,,,STARFRUIT,SEASHELLS,5032.0,1
4178,-2,755800,,,STARFRUIT,SEASHELLS,5032.0,1
4179,-2,756000,,,STARFRUIT,SEASHELLS,5034.0,1
4180,-2,756200,,,STARFRUIT,SEASHELLS,5033.0,1
4185,-2,757000,,,STARFRUIT,SEASHELLS,5034.0,2
4186,-2,757400,,,STARFRUIT,SEASHELLS,5039.0,9
4187,-2,757500,,,STARFRUIT,SEASHELLS,5031.0,1
4188,-2,757700,,,STARFRUIT,SEASHELLS,5031.0,1
4190,-2,758400,,,STARFRUIT,SEASHELLS,5032.0,13
4191,-2,758900,,,STARFRUIT,SEASHELLS,5031.0,12
4192,-2,759100,,,STARFRUIT,SEASHELLS,5035.0,1
4194,-2,759100,,,STARFRUIT,SEASHELLS,5037.0,1
4195,-2,759200,,,STARFRUIT,SEASHELLS,5038.0,1
4197,-2,759300,,,STARFRUIT,SEASHELLS,5030.0,7
4198,-2,759300,,,STARFRUIT,SEASHELLS,5031.0,1
4199,-2,759400,,,STARFRUIT,SEASHELLS,5032.0,3
4201,-2,759800,,,STARFRUIT,SEASHELLS,5034.0,3
4205,-2,760700,,,STARFRUIT,SEASHELLS,5031.0,1
4207,-2,761000,,,STARFRUIT,SEASHELLS,5037.0,1
4208,-2,761100,,,STARFRUIT,SEASHELLS,5031.0,1
4209,-2,761200,,,STARFRUIT,SEASHELLS,5032.0,4
4210,-2,761400,,,STARFRUIT,SEASHELLS,5031.0,1
4211,-2,761800,,,STARFRUIT,SEASHELLS,5031.0,1
4212,-2,762200,,,STARFRUIT,SEASHELLS,5032.0,1
4214,-2,762400,,,STARFRUIT,SEASHELLS,5035.0,2
4216,-2,762600,,,STARFRUIT,SEASHELLS,5039.0,2
4218,-2,762700,,,STARFRUIT,SEASHELLS,5035.0,4
4221,-2,763400,,,STARFRUIT,SEASHELLS,5037.0,2
4224,-2,763700,,,STARFRUIT,SEASHELLS,5034.0,5
4225,-2,763700,,,STARFRUIT,SEASHELLS,5032.0,1
4228,-2,764300,,,STARFRUIT,SEASHELLS,5038.0,1
4229,-2,764300,,,STARFRUIT,SEASHELLS,5032.0,1
4230,-2,764300,,,STARFRUIT,SEASHELLS,5038.0,10
4231,-2,764600,,,STARFRUIT,SEASHELLS,5032.0,1
4234,-2,765600,,,STARFRUIT,SEASHELLS,5033.0,1
4235,-2,766000,,,STARFRUIT,SEASHELLS,5039.0,1
4238,-2,766500,,,STARFRUIT,SEASHELLS,5033.0,9
4239,-2,767500,,,STARFRUIT,SEASHELLS,5034.0,2
4240,-2,767500,,,STARFRUIT,SEASHELLS,5034.0,2
4242,-2,767900,,,STARFRUIT,SEASHELLS,5033.0,1
4244,-2,768800,,,STARFRUIT,SEASHELLS,5035.0,1
4245,-2,769200,,,STARFRUIT,SEASHELLS,5042.0,10
4247,-2,769300,,,STARFRUIT,SEASHELLS,5042.0,1
4248,-2,769700,,,STARFRUIT,SEASHELLS,5041.0,3
4249,-2,769700,,,STARFRUIT,SEASHELLS,5043.0,8
4250,-2,769700,,,STARFRUIT,SEASHELLS,5042.0,1
4254,-2,770500,,,STARFRUIT,SEASHELLS,5038.0,1
4255,-2,770900,,,STARFRUIT,SEASHELLS,5041.0,3
4257,-2,772400,,,STARFRUIT,SEASHELLS,5044.0,1
4258,-2,772500,,,STARFRUIT,SEASHELLS,5039.0,3
4259,-2,772500,,,STARFRUIT,SEASHELLS,5039.0,4
4261,-2,773300,,,STARFRUIT,SEASHELLS,5040.0,2
4262,-2,773300,,,STARFRUIT,SEASHELLS,5040.0,9
4263,-2,773800,,,STARFRUIT,SEASHELLS,5040.0,4
4265,-2,774000,,,STARFRUIT,SEASHELLS,5045.0,1
4267,-2,774400,,,STARFRUIT,SEASHELLS,5045.0,1
4268,-2,774800,,,STARFRUIT,SEASHELLS,5045.0,1
4271,-2,775500,,,STARFRUIT,SEASHELLS,5045.0,1
4272,-2,775600,,,STARFRUIT,SEASHELLS,5044.0,1
4273,-2,775800,,,STARFRUIT,SEASHELLS,5044.0,1
4274,-2,775900,,,STARFRUIT,SEASHELLS,5038.0,1
4276,-2,776100,,,STARFRUIT,SEASHELLS,5044.0,1
4278,-2,776300,,,STARFRUIT,SEASHELLS,5039.0,1
4279,-2,776300,,,STARFRUIT,SEASHELLS,5045.0,1
4281,-2,776400,,,STARFRUIT,SEASHELLS,5038.0,1
4283,-2,776500,,,STARFRUIT,SEASHELLS,5039.0,4
4285,-2,777000,,,STARFRUIT,SEASHELLS,5043.0,1
4286,-2,777200,,,STARFRUIT,SEASHELLS,5038.0,1
4287,-2,777200,,,STARFRUIT,SEASHELLS,5043.0,4
4290,-2,777400,,,STARFRUIT,SEASHELLS,5039.0,1
