,day,timestamp,buyer,seller,symbol,currency,price,quantity
3103,-2,575200,,,AMETHYSTS,SEASHELLS,9998.0,1
3104,-2,575500,,,AMETHYSTS,SEASHELLS,9998.0,1
3106,-2,575900,,,AMETHYSTS,SEASHELLS,9998.0,1
3107,-2,576000,,,AMETHYSTS,SEASHELLS,9998.0,1
3109,-2,576200,,,AMETHYSTS,SEASHELLS,9998.0,1
3110,-2,576300,,,AMETHYSTS,SEASHELLS,9998.0,2
3112,-2,576300,,,AMETHYSTS,SEASHELLS,9998.0,2
3114,-2,576700,,,AMETHYSTS,SEASHELLS,10005.0,10
3115,-2,576700,,,AMETHYSTS,SEASHELLS,9998.0,1
3117,-2,577000,,,AMETHYSTS,SEASHELLS,10004.0,2
3118,-2,578200,,,AMETHYSTS,SEASHELLS,9998.0,1
3122,-2,578400,,,AMETHYSTS,SEASHELLS,9995.0,1
3123,-2,578900,,,AMETHYSTS,SEASHELLS,9998.0,1
3127,-2,579800,,,AMETHYSTS,SEASHELLS,9998.0,1
3128,-2,579800,,,AMETHYSTS,SEASHELLS,10002.0,1
3129,-2,579900,,,AMETHYSTS,SEASHELLS,10002.0,3
3131,-2,580700,,,AMETHYSTS,SEASHELLS,10002.0,1
3132,-2,580900,,,AMETHYSTS,SEASHELLS,10002.0,1
3133,-2,581200,,,AMETHYSTS,SEASHELLS,10004.0,1
3135,-2,581300,,,AMETHYSTS,SEASHELLS,10004.0,2
3140,-2,582800,,,AMETHYSTS,SEASHELLS,9998.0,1
3141,-2,582800,,,AMETHYSTS,SEASHELLS,9998.0,4
3142,-2,583600,,,AMETHYSTS,SEASHELLS,10002.0,1
3143,-2,583700,,,AMETHYSTS,SEASHELLS,9996.0,2
3153,-2,585000,,,AMETHYSTS,SEASHELLS,10002.0,1
3156,-2,585500,,,AMETHYSTS,SEASHELLS,10004.0,2
3158,-2,585700,,,AMETHYSTS,SEASHELLS,10002.0,1
3160,-2,586200,,,AMETHYSTS,SEASHELLS,10005.0,1
3162,-2,586300,,,AMETHYSTS,SEASHELLS,9998.0,1
3164,-2,586500,,,AMETHYSTS,SEASHELLS,10005.0,1
3166,-2,586700,,,AMETHYSTS,SEASHELLS,10005.0,11
3170,-2,587200,,,AMETHYSTS,SEASHELLS,10004.0,1
3172,-2,587500,,,AMETHYSTS,SEASHELLS,9998.0,1
3174,-2,588700,,,AMETHYSTS,SEASHELLS,10002.0,1
3176,-2,588800,,,AMETHYSTS,SEASHELLS,9998.0,1
3178,-2,589000,,,AMETHYSTS,SEASHELLS,10002.0,3
3183,-2,589900,,,AMETHYSTS,SEASHELLS,9998.0,1
3184,-2,590100,,,AMETHYSTS,SEASHELLS,10004.0,2
3185,-2,590400,,,AMETHYSTS,SEASHELLS,9998.0,1
3187,-2,590600,,,AMETHYSTS,SEASHELLS,10002.0,1
3188,-2,591000,,,AMETHYSTS,SEASHELLS,9998.0,1
3189,-2,591000,,,AMETHYSTS,SEASHELLS,9998.0,1
3191,-2,591400,,,AMETHYSTS,SEASHELLS,10002.0,1
3196,-2,591900,,,AMETHYSTS,SEASHELLS,10002.0,1
3197,-2,592200,,,AMETHYSTS,SEASHELLS,9998.0,1
3200,-2,592300,,,AMETHYSTS,SEASHELLS,9998.0,1
3202,-2,592400,,,AMETHYSTS,SEASHELLS,10002.0,1
3204,-2,592500,,,AMETHYSTS,SEASHELLS,10004.0,2
3207,-2,592900,,,AMETHYSTS,SEASHELLS,10004.0,1
3209,-2,593100,,,AMETHYSTS,SEASHELLS,10002.0,1
3211,-2,593100,,,AMETHYSTS,SEASHELLS,10000.0,1
3213,-2,593300,,,AMETHYSTS,SEASHELLS,10004.0,2
3214,-2,594000,,,AMETHYSTS,SEASHELLS,9998.0,4
3215,-2,594800,,,AMETHYSTS,SEASHELLS,10004.0,2
3216,-2,594800,,,AMETHYSTS,SEASHELLS,10005.0,2
3218,-2,594900,,,AMETHYSTS,SEASHELLS,10002.0,1
3220,-2,595200,,,AMETHYSTS,SEASHELLS,10002.0,3
3221,-2,595300,,,AMETHYSTS,SEASHELLS,10000.0,1
3225,-2,595500,,,AMETHYSTS,SEASHELLS,10004.0,1
3228,-2,595800,,,AMETHYSTS,SEASHELLS,9998.0,1
3233,-2,596600,,,AMETHYSTS,SEASHELLS,10004.0,1
3234,-2,596900,,,AMETHYSTS,SEASHELLS,9998.0,1
3235,-2,597200,,,AMETHYSTS,SEASHELLS,10002.0,1
3237,-2,597600,,,AMETHYSTS,SEASHELLS,9995.0,11
3238,-2,598000,,,AMETHYSTS,SEASHELLS,10002.0,1
3240,-2,598100,,,AMETHYSTS,SEASHELLS,10004.0,8
3241,-2,598100,,,AMETHYSTS,SEASHELLS,10004.0,2
3243,-2,598700,,,AMETHYSTS,SEASHELLS,10002.0,1
3244,-2,599000,,,AMETHYSTS,SEASHELLS,9995.0,2
3247,-2,599100,,,AMETHYSTS,SEASHELLS,10004.0,1
3250,-2,599300,,,AMETHYSTS,SEASHELLS,9998.0,2
3252,-2,599500,,,AMETHYSTS,SEASHELLS,9998.0,2
3256,-2,599700,,,AMETHYSTS,SEASHELLS,10004.0,1
3258,-2,599700,,,AMETHYSTS,SEASHELLS,10004.0,1
3261,-2,600200,,,AMETHYSTS,SEASHELLS,10002.0,1
3263,-2,600400,,,AMETHYSTS,SEASHELLS,9998.0,1
3265,-2,600500,,,AMETHYSTS,SEASHELLS,9998.0,8
3266,-2,601500,,,AMETHYSTS,SEASHELLS,10002.0,1
3268,-2,601500,,,AMETHYSTS,SEASHELLS,10000.0,4
3269,-2,601600,,,AMETHYSTS,SEASHELLS,10004.0,1
3271,-2,601700,,,AMETHYSTS,SEASHELLS,9998.0,2
3275,-2,602700,,,AMETHYSTS,SEASHELLS,10004.0,1
3278,-2,602900,,,AMETHYSTS,SEASHELLS,9995.0,6
3283,-2,604700,,,AMETHYSTS,SEASHELLS,9998.0,1
3285,-2,605200,,,AMETHYSTS,SEASHELLS,9996.0,2
3289,-2,605700,,,AMETHYSTS,SEASHELLS,10004.0,1
3295,-2,607200,,,AMETHYSTS,SEASHELLS,10004.0,5
3296,-2,607200,,,AMETHYSTS,SEASHELLS,10004.0,6
3297,-2,607200,,,AMETHYSTS,SEASHELLS,10004.0,1
3298,-2,607600,,,AMETHYSTS,SEASHELLS,10005.0,4
3299,-2,607700,,,AMETHYSTS,SEASHELLS,10002.0,5
3301,-2,608400,,,AMETHYSTS,SEASHELLS,9995.0,2
3304,-2,609000,,,AMETHYSTS,SEASHELLS,10002.0,2
3309,-2,609900,,,AMETHYSTS,SEASHELLS,9996.0,1
3311,-2,610200,,,AMETHYSTS,SEASHELLS,9998.0,1
3314,-2,610400,,,AMETHYSTS,SEASHELLS,10005.0,2
3316,-2,610800,,,AMETHYSTS,SEASHELLS,10000.0,1
3319,-2,611400,,,AMETHYSTS,SEASHELLS,10002.0,1
3320,-2,611400,,,AMETHYSTS,SEASHELLS,10002.0,3
3321,-2,611600,,,AMETHYSTS,SEASHELLS,10002.0,5
3322,-2,611700,,,AMETHYSTS,SEASHELLS,9995.0,6
3324,-2,611900,,,AMETHYSTS,SEASHELLS,9998.0,8
3328,-2,612500,,,AMETHYSTS,SEASHELLS,9998.0,4
3329,-2,612500,,,AMETHYSTS,SEASHELLS,9998.0,1
3331,-2,612900,,,AMETHYSTS,SEASHELLS,9995.0,1
3334,-2,614000,,,AMETHYSTS,SEASHELLS,10005.0,1
3337,-2,614200,,,AMETHYSTS,SEASHELLS,9998.0,1
3340,-2,614800,,,AMETHYSTS,SEASHELLS,9998.0,1
3341,-2,614800,,,AMETHYSTS,SEASHELLS,10000.0,2
3342,-2,615100,,,AMETHYSTS,SEASHELLS,10005.0,2
3345,-2,615300,,,AMETHYSTS,SEASHELLS,10004.0,2
3346,-2,615400,,,AMETHYSTS,SEASHELLS,10002.0,1
3350,-2,617400,,,AMETHYSTS,SEASHELLS,10002.0,1
3353,-2,617700,,,AMETHYSTS,SEASHELLS,10002.0,2
3355,-2,617700,,,AMETHYSTS,SEASHELLS,10002.0,6
3357,-2,618500,,,AMETHYSTS,SEASHELLS,9998.0,3
3360,-2,619000,,,AMETHYSTS,SEASHELLS,10002.0,1
3363,-2,619400,,,AMETHYSTS,SEASHELLS,9998.0,1
3366,-2,621000,,,AMETHYSTS,SEASHELLS,9998.0,1
3367,-2,621300,,,AMETHYSTS,SEASHELLS,9998.0,1
3370,-2,622200,,,AMETHYSTS,SEASHELLS,10002.0,2
3372,-2,622300,,,AMETHYSTS,SEASHELLS,9996.0,1
3374,-2,622700,,,AMETHYSTS,SEASHELLS,10004.0,2
3376,-2,623100,,,AMETHYSTS,SEASHELLS,10002.0,1
3379,-2,623600,,,AMETHYSTS,SEASHELLS,9996.0,1
3384,-2,624700,,,AMETHYSTS,SEASHELLS,10002.0,1
3385,-2,624800,,,AMETHYSTS,SEASHELLS,10002.0,1
3386,-2,625000,,,AMETHYSTS,SEASHELLS,10002.0,4
3387,-2,625500,,,AMETHYSTS,SEASHELLS,9998.0,1
3388,-2,625700,,,AMETHYSTS,SEASHELLS,10002.0,2
3392,-2,625800,,,AMETHYSTS,SEASHELLS,10005.0,1
3394,-2,626700,,,AMETHYSTS,SEASHELLS,9998.0,1
3396,-2,626800,,,AMETHYSTS,SEASHELLS,10004.0,1
3400,-2,627600,,,AMETHYSTS,SEASHELLS,10002.0,3
3401,-2,627600,,,AMETHYSTS,SEASHELLS,10002.0,1
3402,-2,627600,,,AMETHYSTS,SEASHELLS,10002.0,1
3404,-2,627800,,,AMETHYSTS,SEASHELLS,9996.0,1
3407,-2,628300,,,AMETHYSTS,SEASHELLS,9996.0,1
3410,-2,628700,,,AMETHYSTS,SEASHELLS,9995.0,2
3414,-2,629200,,,AMETHYSTS,SEASHELLS,10002.0,1
3416,-2,629900,,,AMETHYSTS,SEASHELLS,9998.0,2
3419,-2,630100,,,AMETHYSTS,SEASHELLS,9995.0,1
3420,-2,630300,,,AMETHYSTS,SEASHELLS,10005.0,2
3422,-2,630400,,,AMETHYSTS,SEASHELLS,9998.0,1
3428,-2,632100,,,AMETHYSTS,SEASHELLS,10004.0,2
3430,-2,632800,,,AMETHYSTS,SEASHELLS,10002.0,1
3431,-2,633100,,,AMETHYSTS,SEASHELLS,9998.0,1
3436,-2,633700,,,AMETHYSTS,SEASHELLS,10004.0,1
3439,-2,634000,,,AMETHYSTS,SEASHELLS,10002.0,1
3440,-2,634100,,,AMETHYSTS,SEASHELLS,10002.0,1
3442,-2,634400,,,AMETHYSTS,SEASHELLS,10004.0,1
3451,-2,636000,,,AMETHYSTS,SEASHELLS,10002.0,1
3453,-2,637500,,,AMETHYSTS,SEASHELLS,9996.0,1
3459,-2,637900,,,AMETHYSTS,SEASHELLS,10004.0,1
3461,-2,637900,,,AMETHYSTS,SEASHELLS,10004.0,1
3462,-2,638200,,,AMETHYSTS,SEASHELLS,9998.0,2
3472,-2,639900,,,AMETHYSTS,SEASHELLS,9998.0,1
3474,-2,640400,,,AMETHYSTS,SEASHELLS,9998.0,4
3476,-2,641100,,,AMETHYSTS,SEASHELLS,9998.0,1
3479,-2,641700,,,AMETHYSTS,SEASHELLS,9998.0,1
3480,-2,641700,,,AMETHYSTS,SEASHELLS,10002.0,7
3481,-2,641800,,,AMETHYSTS,SEASHELLS,10005.0,7
3483,-2,642000,,,AMETHYSTS,SEASHELLS,10002.0,1
3486,-2,642700,,,AMETHYSTS,SEASHELLS,10004.0,2
3487,-2,642700,,,AMETHYSTS,SEASHELLS,10005.0,2
3489,-2,642700,,,AMETHYSTS,SEASHELLS,10004.0,2
3491,-2,643400,,,AMETHYSTS,SEASHELLS,10002.0,4
3492,-2,643400,,,AMETHYSTS,SEASHELLS,10002.0,1
3496,-2,643600,,,AMETHYSTS,SEASHELLS,9996.0,1
3498,-2,644100,,,AMETHYSTS,SEASHELLS,10005.0,7
3501,-2,644500,,,AMETHYSTS,SEASHELLS,9998.0,1
3502,-2,644600,,,AMETHYSTS,SEASHELLS,9996.0,1
3505,-2,644800,,,AMETHYSTS,SEASHELLS,10002.0,1
3506,-2,645400,,,AMETHYSTS,SEASHELLS,9996.0,1
3507,-2,645400,,,AMETHYSTS,SEASHELLS,9996.0,3
3509,-2,646800,,,AMETHYSTS,SEASHELLS,9998.0,1
3510,-2,646900,,,AMETHYSTS,SEASHELLS,9998.0,1
3511,-2,647300,,,AMETHYSTS,SEASHELLS,10002.0,2
3512,-2,647300,,,AMETHYSTS,SEASHELLS,10002.0,2
3513,-2,647400,,,AMETHYSTS,SEASHELLS,10002.0,1
3518,-2,648300,,,AMETHYSTS,SEASHELLS,9998.0,1
3521,-2,648600,,,AMETHYSTS,SEASHELLS,9998.0,1
3529,-2,650000,,,AMETHYSTS,SEASHELLS,9998.0,1
3531,-2,650300,,,AMETHYSTS,SEASHELLS,10004.0,1
3532,-2,650400,,,AMETHYSTS,SEASHELLS,9998.0,6
3534,-2,651000,,,AMETHYSTS,SEASHELLS,10005.0,2
3536,-2,651200,,,AMETHYSTS,SEASHELLS,10002.0,1
3537,-2,651300,,,AMETHYSTS,SEASHELLS,10002.0,1
3539,-2,651500,,,AMETHYSTS,SEASHELLS,9998.0,5
3545,-2,652000,,,AMETHYSTS,SEASHELLS,9998.0,1
3547,-2,652500,,,AMETHYSTS,SEASHELLS,9998.0,1
3549,-2,652800,,,AMETHYSTS,SEASHELLS,10002.0,1
3550,-2,653000,,,AMETHYSTS,SEASHELLS,10002.0,3
3554,-2,654400,,,AMETHYSTS,SEASHELLS,10004.0,2
3560,-2,655900,,,AMETHYSTS,SEASHELLS,9996.0,2
3561,-2,656000,,,AMETHYSTS,SEASHELLS,9996.0,1
3564,-2,656200,,,AMETHYSTS,SEASHELLS,10004.0,10
3565,-2,656200,,,AMETHYSTS,SEASHELLS,10004.0,2
3566,-2,656300,,,AMETHYSTS,SEASHELLS,10002.0,1
3567,-2,656400,,,AMETHYSTS,SEASHELLS,9998.0,1
3569,-2,657400,,,AMETHYSTS,SEASHELLS,10002.0,1
3571,-2,658000,,,AMETHYSTS,SEASHELLS,9996.0,2
3572,-2,658000,,,AMETHYSTS,SEASHELLS,9996.0,2
3573,-2,658300,,,AMETHYSTS,SEASHELLS,10004.0,2
3574,-2,658300,,,AMETHYSTS,SEASHELLS,10004.0,1
3578,-2,659300,,,AMETHYSTS,SEASHELLS,9998.0,5
3579,-2,659300,,,AMETHYSTS,SEASHELLS,9998.0,6
3581,-2,659500,,,AMETHYSTS,SEASHELLS,10005.0,1
3584,-2,660200,,,AMETHYSTS,SEASHELLS,10002.0,4
3585,-2,660500,,,AMETHYSTS,SEASHELLS,10002.0,1
3591,-2,661100,,,AMETHYSTS,SEASHELLS,9995.0,2
3594,-2,661400,,,AMETHYSTS,SEASHELLS,10002.0,1
3595,-2,661800,,,AMETHYSTS,SEASHELLS,10002.0,1
3601,-2,662600,,,AMETHYSTS,SEASHELLS,10005.0,2
3602,-2,662700,,,AMETHYSTS,SEASHELLS,9996.0,2
3603,-2,662900,,,AMETHYSTS,SEASHELLS,9998.0,1
3606,-2,663000,,,AMETHYSTS,SEASHELLS,10005.0,2
3607,-2,663200,,,AMETHYSTS,SEASHELLS,10002.0,1
3608,-2,663600,,,AMETHYSTS,SEASHELLS,9998.0,1
3610,-2,664700,,,AMETHYSTS,SEASHELLS,10005.0,2
3612,-2,664900,,,AMETHYSTS,SEASHELLS,9995.0,2
3615,-2,665000,,,AMETHYSTS,SEASHELLS,10002.0,2
3618,-2,665300,,,AMETHYSTS,SEASHELLS,9998.0,5
3620,-2,665400,,,AMETHYSTS,SEASHELLS,9995.0,2
3622,-2,665500,,,AMETHYSTS,SEASHELLS,10002.0,1
3623,-2,665700,,,AMETHYSTS,SEASHELLS,10005.0,2
3625,-2,666400,,,AMETHYSTS,SEASHELLS,9996.0,1
3626,-2,666600,,,AMETHYSTS,SEASHELLS,10002.0,1
3630,-2,666800,,,AMETHYSTS,SEASHELLS,9995.0,7
3631,-2,666900,,,AMETHYSTS,SEASHELLS,9996.0,1
3635,-2,667800,,,AMETHYSTS,SEASHELLS,10002.0,5
3636,-2,667900,,,AMETHYSTS,SEASHELLS,9998.0,4
3637,-2,668000,,,AMETHYSTS,SEASHELLS,10004.0,1
3641,-2,668300,,,AMETHYSTS,SEASHELLS,10004.0,2
3642,-2,668400,,,AMETHYSTS,SEASHELLS,10002.0,4
3645,-2,668700,,,AMETHYSTS,SEASHELLS,10002.0,1
3650,-2,669600,,,AMETHYSTS,SEASHELLS,10004.0,1
3653,-2,669800,,,AMETHYSTS,SEASHELLS,9998.0,2
3658,-2,670800,,,AMETHYSTS,SEASHELLS,10002.0,1
3661,-2,671600,,,AMETHYSTS,SEASHELLS,10002.0,1
3664,-2,672200,,,AMETHYSTS,SEASHELLS,9998.0,1
3665,-2,672400,,,AMETHYSTS,SEASHELLS,9998.0,3
3670,-2,673700,,,AMETHYSTS,SEASHELLS,9995.0,2
3672,-2,674600,,,AMETHYSTS,SEASHELLS,10004.0,2
3675,-2,674800,,,AMETHYSTS,SEASHELLS,9998.0,4
3676,-2,674800,,,AMETHYSTS,SEASHELLS,9998.0,4
3681,-2,675900,,,AMETHYSTS,SEASHELLS,10004.0,2
3683,-2,676100,,,AMETHYSTS,SEASHELLS,9998.0,1
3684,-2,676200,,,AMETHYSTS,SEASHELLS,10002.0,1
3685,-2,676500,,,AMETHYSTS,SEASHELLS,10002.0,3
3686,-2,676500,,,AMETHYSTS,SEASHELLS,10002.0,1
3687,-2,676800,,,AMETHYSTS,SEASHELLS,9995.0,3
3688,-2,676900,,,AMETHYSTS,SEASHELLS,10002.0,1
3689,-2,677100,,,AMETHYSTS,SEASHELLS,9995.0,7
3690,-2,677300,,,AMETHYSTS,SEASHELLS,10002.0,3
3696,-2,677900,,,AMETHYSTS,SEASHELLS,9998.0,1
3698,-2,678000,,,AMETHYSTS,SEASHELLS,10004.0,1
3700,-2,678300,,,AMETHYSTS,SEASHELLS,10002.0,2
3701,-2,678400,,,AMETHYSTS,SEASHELLS,9998.0,1
3704,-2,678800,,,AMETHYSTS,SEASHELLS,10002.0,3
3706,-2,679000,,,AMETHYSTS,SEASHELLS,10004.0,1
3708,-2,679200,,,AMETHYSTS,SEASHELLS,9998.0,3
3709,-2,679200,,,AMETHYSTS,SEASHELLS,9998.0,4
3710,-2,679300,,,AMETHYSTS,SEASHELLS,9996.0,1
3711,-2,679300,,,AMETHYSTS,SEASHELLS,9996.0,1
3713,-2,679500,,,AMETHYSTS,SEASHELLS,10002.0,3
3716,-2,680400,,,AMETHYSTS,SEASHELLS,9998.0,1
3717,-2,680500,,,AMETHYSTS,SEASHELLS,10005.0,1
3722,-2,681600,,,AMETHYSTS,SEASHELLS,9996.0,1
3723,-2,681600,,,AMETHYSTS,SEASHELLS,9996.0,1
3725,-2,681700,,,AMETHYSTS,SEASHELLS,10002.0,1
3730,-2,682900,,,AMETHYSTS,SEASHELLS,10004.0,7
3731,-2,682900,,,AMETHYSTS,SEASHELLS,10004.0,1
3732,-2,683000,,,AMETHYSTS,SEASHELLS,9998.0,1
3733,-2,683100,,,AMETHYSTS,SEASHELLS,9998.0,1
3736,-2,683300,,,AMETHYSTS,SEASHELLS,9998.0,1
3737,-2,683500,,,AMETHYSTS,SEASHELLS,10002.0,1
3744,-2,685600,,,AMETHYSTS,SEASHELLS,9998.0,1
3748,-2,686500,,,AMETHYSTS,SEASHELLS,10002.0,4
3749,-2,687100,,,AMETHYSTS,SEASHELLS,10002.0,9
3750,-2,687100,,,AMETHYSTS,SEASHELLS,10002.0,1
3753,-2,687300,,,AMETHYSTS,SEASHELLS,9998.0,1
3755,-2,687400,,,AMETHYSTS,SEASHELLS,9996.0,1
3756,-2,687400,,,AMETHYSTS,SEASHELLS,9996.0,1
3765,-2,688200,,,AMETHYSTS,SEASHELLS,10002.0,1
3767,-2,688300,,,AMETHYSTS,SEASHELLS,9996.0,2
3773,-2,689200,,,AMETHYSTS,SEASHELLS,9998.0,1
3778,-2,690200,,,AMETHYSTS,SEASHELLS,10002.0,1
3779,-2,690300,,,AMETHYSTS,SEASHELLS,9996.0,2
3780,-2,690300,,,AMETHYSTS,SEASHELLS,9996.0,4
3783,-2,690800,,,AMETHYSTS,SEASHELLS,9996.0,2
3784,-2,690800,,,AMETHYSTS,SEASHELLS,9996.0,2
3786,-2,691100,,,AMETHYSTS,SEASHELLS,9998.0,1
3789,-2,691900,,,AMETHYSTS,SEASHELLS,10005.0,2
3790,-2,692500,,,AMETHYSTS,SEASHELLS,9998.0,1
3791,-2,692800,,,AMETHYSTS,SEASHELLS,9996.0,1
3792,-2,692800,,,AMETHYSTS,SEASHELLS,9996.0,7
3793,-2,693200,,,AMETHYSTS,SEASHELLS,9998.0,1
3804,-2,694500,,,AMETHYSTS,SEASHELLS,9998.0,1
3807,-2,694800,,,AMETHYSTS,SEASHELLS,10005.0,1
3810,-2,696000,,,AMETHYSTS,SEASHELLS,9996.0,2
3812,-2,696100,,,AMETHYSTS,SEASHELLS,9998.0,1
3814,-2,696800,,,AMETHYSTS,SEASHELLS,10004.0,2
3818,-2,697300,,,AMETHYSTS,SEASHELLS,10002.0,5
3820,-2,697600,,,AMETHYSTS,SEASHELLS,9996.0,1
3822,-2,699100,,,AMETHYSTS,SEASHELLS,9996.0,1
3825,-2,699400,,,AMETHYSTS,SEASHELLS,9998.0,8
3826,-2,699500,,,AMETHYSTS,SEASHELLS,9998.0,1
3827,-2,699700,,,AMETHYSTS,SEASHELLS,10004.0,1
3828,-2,699700,,,AMETHYSTS,SEASHELLS,10004.0,2
3830,-2,700100,,,AMETHYSTS,SEASHELLS,10002.0,6
3831,-2,700300,,,AMETHYSTS,SEASHELLS,10005.0,6
3832,-2,700400,,,AMETHYSTS,SEASHELLS,10002.0,2
3833,-2,700600,,,AMETHYSTS,SEASHELLS,9995.0,1
3835,-2,700700,,,AMETHYSTS,SEASHELLS,9998.0,1
3838,-2,700900,,,AMETHYSTS,SEASHELLS,10004.0,1
3839,-2,701200,,,AMETHYSTS,SEASHELLS,10002.0,1
3842,-2,701300,,,AMETHYSTS,SEASHELLS,10004.0,1
3843,-2,701400,,,AMETHYSTS,SEASHELLS,10004.0,1
3855,-2,703100,,,AMETHYSTS,SEASHELLS,9996.0,2
3856,-2,703600,,,AMETHYSTS,SEASHELLS,9996.0,2
3860,-2,703700,,,AMETHYSTS,SEASHELLS,10004.0,2
3861,-2,703900,,,AMETHYSTS,SEASHELLS,9996.0,1
3862,-2,703900,,,AMETHYSTS,SEASHELLS,9996.0,7
3865,-2,705100,,,AMETHYSTS,SEASHELLS,10004.0,1
3866,-2,705100,,,AMETHYSTS,SEASHELLS,10004.0,1
3868,-2,705200,,,AMETHYSTS,SEASHELLS,9998.0,3
3870,-2,705500,,,AMETHYSTS,SEASHELLS,9995.0,1
3871,-2,705700,,,AMETHYSTS,SEASHELLS,9998.0,4
3872,-2,705700,,,AMETHYSTS,SEASHELLS,9998.0,1
3873,-2,705800,,,AMETHYSTS,SEASHELLS,10004.0,1
3883,-2,707000,,,AMETHYSTS,SEASHELLS,10004.0,1
3885,-2,707400,,,AMETHYSTS,SEASHELLS,9998.0,1
3887,-2,707600,,,AMETHYSTS,SEASHELLS,9998.0,1
3888,-2,707600,,,AMETHYSTS,SEASHELLS,9998.0,1
3890,-2,707800,,,AMETHYSTS,SEASHELLS,10002.0,4
3891,-2,707900,,,AMETHYSTS,SEASHELLS,10004.0,1
3895,-2,708200,,,AMETHYSTS,SEASHELLS,9996.0,1
3898,-2,708700,,,AMETHYSTS,SEASHELLS,10002.0,4
3900,-2,709200,,,AMETHYSTS,SEASHELLS,9998.0,1
3902,-2,709400,,,AMETHYSTS,SEASHELLS,10004.0,1
3904,-2,709500,,,AMETHYSTS,SEASHELLS,10005.0,1
3905,-2,709600,,,AMETHYSTS,SEASHELLS,9998.0,1
3909,-2,709800,,,AMETHYSTS,SEASHELLS,9998.0,1
3910,-2,709900,,,AMETHYSTS,SEASHELLS,9998.0,1
3912,-2,710500,,,AMETHYSTS,SEASHELLS,9996.0,1
3917,-2,711100,,,AMETHYSTS,SEASHELLS,10002.0,1
3918,-2,711300,,,AMETHYSTS,SEASHELLS,10002.0,1
3921,-2,711500,,,AMETHYSTS,SEASHELLS,10004.0,1
3923,-2,711600,,,AMETHYSTS,SEASHELLS,9998.0,1
3924,-2,711600,,,AMETHYSTS,SEASHELLS,9995.0,2
3926,-2,712100,,,AMETHYSTS,SEASHELLS,10004.0,2
3928,-2,712400,,,AMETHYSTS,SEASHELLS,10002.0,2
3930,-2,712700,,,AMETHYSTS,SEASHELLS,9998.0,1
3931,-2,713100,,,AMETHYSTS,SEASHELLS,10002.0,1
3933,-2,713200,,,AMETHYSTS,SEASHELLS,9996.0,2
3935,-2,713400,,,AMETHYSTS,SEASHELLS,10002.0,1
3939,-2,714100,,,AMETHYSTS,SEASHELLS,10002.0,2
3940,-2,714200,,,AMETHYSTS,SEASHELLS,10005.0,9
3944,-2,715500,,,AMETHYSTS,SEASHELLS,9996.0,2
3946,-2,715900,,,AMETHYSTS,SEASHELLS,9998.0,1
3947,-2,716600,,,AMETHYSTS,SEASHELLS,10005.0,12
3948,-2,717000,,,AMETHYSTS,SEASHELLS,9996.0,1
3951,-2,717300,,,AMETHYSTS,SEASHELLS,10002.0,1
3954,-2,718200,,,AMETHYSTS,SEASHELLS,9998.0,1
3956,-2,718700,,,AMETHYSTS,SEASHELLS,10005.0,2
3959,-2,718900,,,AMETHYSTS,SEASHELLS,10002.0,1
3962,-2,719200,,,AMETHYSTS,SEASHELLS,10002.0,1
3965,-2,719300,,,AMETHYSTS,SEASHELLS,10002.0,1
3966,-2,720000,,,AMETHYSTS,SEASHELLS,9998.0,1
3967,-2,720400,,,AMETHYSTS,SEASHELLS,10004.0,1
3970,-2,720900,,,AMETHYSTS,SEASHELLS,9998.0,1
3972,-2,721100,,,AMETHYSTS,SEASHELLS,10002.0,1
3975,-2,721600,,,AMETHYSTS,SEASHELLS,10004.0,1
3979,-2,722000,,,AMETHYSTS,SEASHELLS,10002.0,5
3980,-2,722600,,,AMETHYSTS,SEASHELLS,9998.0,2
3983,-2,722900,,,AMETHYSTS,SEASHELLS,9996.0,2
3984,-2,723000,,,AMETHYSTS,SEASHELLS,9995.0,2
3986,-2,723100,,,AMETHYSTS,SEASHELLS,9996.0,2
3987,-2,723300,,,AMETHYSTS,SEASHELLS,9995.0,2
3990,-2,723400,,,AMETHYSTS,SEASHELLS,10005.0,1
3991,-2,723500,,,AMETHYSTS,SEASHELLS,10002.0,1
3997,-2,723800,,,AMETHYSTS,SEASHELLS,9995.0,1
3999,-2,724000,,,AMETHYSTS,SEASHELLS,9998.0,1
4002,-2,724100,,,AMETHYSTS,SEASHELLS,10005.0,2
4005,-2,724600,,,AMETHYSTS,SEASHELLS,9996.0,1
4007,-2,724900,,,AMETHYSTS,SEASHELLS,9996.0,1
4011,-2,727000,,,AMETHYSTS,SEASHELLS,10002.0,4
4013,-2,727700,,,AMETHYSTS,SEASHELLS,9998.0,1
4014,-2,727800,,,AMETHYSTS,SEASHELLS,9998.0,1
4018,-2,728600,,,AMETHYSTS,SEASHELLS,9996.0,1
4019,-2,729300,,,AMETHYSTS,SEASHELLS,9998.0,3
4022,-2,729800,,,AMETHYSTS,SEASHELLS,10002.0,1
4025,-2,730200,,,AMETHYSTS,SEASHELLS,9998.0,1
4026,-2,730400,,,AMETHYSTS,SEASHELLS,9998.0,1
4027,-2,730500,,,AMETHYSTS,SEASHELLS,9996.0,2
4028,-2,730500,,,AMETHYSTS,SEASHELLS,9996.0,2
4029,-2,730700,,,AMETHYSTS,SEASHELLS,9998.0,2
4030,-2,730700,,,AMETHYSTS,SEASHELLS,10004.0,1
